employee_id,employee_code,first_name,last_name,gender,date_of_birth,join_date,department,designation,manager_id,zone,region,state,city,hq_code,email,phone,employment_status,base_salary,incentive_plan,source_system,created_at,updated_at,batch_id,extra_notes
E100243,EMP1243,Amit,Kulkarni,Male,1996-01-13,2015-02-12,Medical Affairs,Area Sales Manager,E100083,Central,Bihar,Bihar,Patna,HQ-C-853,amit.kulkarni243@pharmaco.com,+91-8392296673,Active,"9,78,063.00",Plan A,SFA App,2024-12-28 19:42:51,2025-11-03 22:47:51,BATCH_20260313_001,
E100244,EMP1244,Sneha,Mishra,Female,2000-02-06,06/25/2016,HR,Regional Sales Manager,E100046,East,Assam,Assam,Dibrugarh,HQ-E-827,sneha.mishra244@pharmaco.com,+91-6501832818,Active,"5,48,165.00",Plan B,Legacy ERP,2025-01-04 13:18:57,2025-05-15 19:53:48,BATCH_20260313_002,Backfill
E100245,EMP1245,rahul, Das  ,Male,1994-09-26,2024-07-26,Supply Chain,Medical Representative,E100039,East,Jharkhand,Jharkhand,Ranchi,HQ-E-606,,+91-9045256972,Active,"12,39,991.00",Plan B,SAP,2024-05-31 03:22:05,2025-04-15 09:11:53,BATCH_20260313_001,Backfill
E100246,EMP1246,SWati,Singh,Female,08 Aug 2000,2020-11-24,Marketing,Territory Business Executive,E100236,East,Assam,Assam,Dibrugarh,HQ-E-224,swati.singh246@pharmaco.com,+91-6455566838,Active,"6,02,490.00",Plan A,SAP,2025-04-16 22:42:30,2025-08-21 20:17:38,BATCH_20260313_003,
E100247,EMP1247, Shreya  ,Bose,Male,2000-07-13,2023-03-27,Sales,Product Executive,E100221,East,West Bengal,West Bengal,Durgapur,HQ-E-716,shreya.bose247@pharmaco.com,+91-6764550571,Active,"18,96,647.00",Plan B,SAP,2024-01-22 06:10:24,2026-02-04 12:18:41,BATCH_20260313_003,Transferred
E100248,EMP1248,Rohit,Mishra,Female,1979-04-24,2019-01-10,HR,Regional Sales Manager,E100132,North,Haryana,Haryana,Faridabad,HQ-N-533,rohit.mishra248@pharmaco.com,+91-7581561716,Active,"11,90,386.00",Plan C,SFA App,2024-04-05 01:32:21,2025-08-26 21:14:41,BATCH_20260313_003,Transferred
E100249,EMP1249,Kavya,Patel,Male,1996-06-04,2025-03-04,Sales,Medical Representative,E100033,West,Chhattisgarh,Chhattisgarh,Durg,HQ-W-148,kavya.patel249@pharmaco.com,+91-8205098571,Active,"11,71,108.00",Plan B,SAP,2025-04-20 21:46:36,2026-02-21 08:22:16,BATCH_20260313_003,
E100250,EMP1250,Vikram,Iyer,Female,1978-09-26,2015-07-05,Supply Chain,Territory Business Executive,E100181,Central,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-C-927,vikram.iyer250@pharmaco.com,+91-9742397492,Active,"7,22,642.00",Plan A,SAP,2025-09-10 08:55:43,2025-02-24 13:34:01,BATCH_20260313_001,New Joiner
E100251,EMP1251,Naveen,Bose,Female,2001-12-31,2025-10-30,Medical Affairs,Territory Business Executive,E100078,North,Delhi,Delhi,New Delhi,HQ-N-791,naveen.bose251@pharmaco.com,+91-6537255294,Active,"6,80,140.00",Plan A,SAP,2025-12-13 06:54:01,2025-04-18 15:41:09,BATCH_20260313_003,Transferred
E100252,EMP1252,Sai,Mishra,Female,1975-12-24,2019-09-25,Supply Chain,Medical Representative,E100232,West,Chhattisgarh,Chhattisgarh,Raipur,HQ-W-699,sai.mishra252@pharmaco.com,+91-9562463901,Active,"3,86,791.00",Plan B,SAP,2024-04-15 20:54:45,2025-08-10 13:54:31,BATCH_20260313_003,Backfill
E100253,EMP1253,Aditya,Das,Male,2002-06-06,2023-02-16,Sales,Area Sales Manager,,Central,Rajasthan,Rajasthan,Jodhpur,HQ-C-532,aditya.das253@pharmaco.com,+91-7150402112,Inactive,"11,54,800.00",Plan B,SAP,2025-05-21 19:41:22,2025-08-18 22:27:01,BATCH_20260313_001,Promoted
E100254,EMP1254,Nisha,Gupta,Female,03/19/1990,2022-09-06,Sales,Area Sales Manager,,South,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,HQ-S-499,nisha.gupta254@pharmaco.com,+91-8890973792,Active,"10,35,510.00",Plan B,CRM,2025-09-28 06:18:44,2026-01-19 02:42:30,BATCH_20260313_001,Transferred
E100255,EMP1255,DIVYA,Reddy,Female,1988-08-15,2020/07/15,Supply Chain,Territory Business Executive,E100143,South,Tamil Nadu,Tamil Nadu,Madurai,HQ-S-132,divya.reddy255@pharmaco.com,+91-6489494385,Active,"5,33,101.00",Plan C,CRM,2025-05-13 08:21:50,2025-07-01 01:49:56,BATCH_20260313_003,Promoted
E100256,EMP1256,Reyansh,Verma,Male,1979-12-23,2020-02-16,HR,Medical Representative,,South,Kerala,Kerala,Kozhikode,HQ-S-271,reyansh.verma256@pharmaco.com,+91-9912654107,Active,"18,07,459.00",Plan B,SFA App,2025-06-02 15:46:55,2025-02-20 04:41:23,BATCH_20260313_002,Transferred
E100257,EMP1257,Pooja,Sharma,Female,1987-11-12,2018-10-30,Sales,Territory Business Executive,E100044,North,Punjab,Punjab,Amritsar,HQ-N-255,pooja.sharma257@pharmaco.com,+91-9381065875,Active,"11,79,306.00",Plan B,SFA App,2025-04-14 16:50:43,2025-07-05 00:28:09,BATCH_20260313_001,Backfill
E100258,EMP1258,Rahul, Yadav  ,Female,1992-08-22,2015-09-09,HR,Medical Representative,E100078,North,Delhi,Delhi,Noida,HQ-N-666,rahul.yadav258@pharmaco.com,+91-7347310764,Inactive,"2,96,572.00",Plan B,CRM,2025-12-18 12:28:41,2025-04-16 17:39:50,BATCH_20260313_003,New Joiner
E100259,EMP1259,Meera,Patel,Female,1980-08-26,2023-02-18,Sales,Medical Representative,E100146,East,Jharkhand,Jharkhand,Ranchi,HQ-E-263,,+91-8318993035,Active,"7,86,126.00",Plan B,SFA App,2025-06-01 03:46:03,2026-03-07 11:16:40,BATCH_20260313_003,Promoted
E100260,EMP1260,Ayaan,Bose,Male,1990-03-16,2020-01-31,Sales,Product Executive,,North,Delhi,Delhi,Gurugram,HQ-N-903,ayaan.bose260@pharmaco.com,+91-6601172960,Active,"13,69,819.00",Plan C,CRM,2024-04-17 10:33:37,2025-04-09 11:29:06,BATCH_20260313_001,New Joiner
E100261,EMP1261,Vihaan,Kapoor,Female,1978-07-03,2020-01-02,Finance,Area Sales Manager,E100207,West,Maharashtra,Maharashtra,Mumbai,HQ-W-751,vihaan.kapoor261@pharmaco.com,+91-9998767463,Inactive,"18,14,521.00",Plan B,CRM,2024-05-27 16:08:31,2025-12-31 14:08:45,BATCH_20260313_003,Backfill
E100262,EMP1262,Naveen,Verma,Female,29-04-1980,02/21/2019,Supply Chain,Territory Business Executive,E100210,North,Punjab,Punjab,Amritsar,HQ-N-483,naveen.verma262@pharmaco.com,+91-9398194022,Active,"15,16,531.00",Plan B,SAP,2024-11-08 09:13:11,2026-02-24 23:31:00,BATCH_20260313_001,Backfill
E100263,EMP1263,Pooja,Das,Male,1990-02-25,2025-02-04,Marketing,Area Sales Manager,E100244,East,West Bengal,West Bengal,Kolkata,HQ-E-571,pooja.das263@pharmaco.com,+91-6639875354,Active,"9,62,027.00",Plan A,SFA App,2025-01-31 07:57:25,2025-06-23 17:02:42,BATCH_20260313_002,Promoted
E100264,EMP1264,Vivaan,Kulkarni,Male,2000-03-02,2018-06-19,Marketing,Product Executive,E100044,North,Punjab,Punjab,Jalandhar,HQ-N-868,vivaan.kulkarni264@pharmaco.com,+91-6516612288,Active,"13,95,390.00",Plan A,SAP,2024-10-08 06:15:53,2025-12-28 18:28:05,BATCH_20260313_003,Backfill
E100265,EMP1265,Aditya,Das,Male,1983-02-05,2019-11-26,Finance,Medical Representative,E100163,East,Jharkhand,Jharkhand,Dhanbad,HQ-E-287,aditya.das265@pharmaco.com,+91-7317671115,Inactive,"17,03,145.00",Plan A,SAP,2025-09-21 10:11:01,2026-01-01 01:19:24,BATCH_20260313_001,Promoted
E100266,EMP1266,Saanvi,Yadav,Female,1984-02-01,2015-08-01,HR,Territory Business Executive,E100122,South,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,HQ-S-425,saanvi.yadav266@pharmaco.com,+91-8079500806,Active,"16,08,632.00",Plan A,SAP,2024-10-02 17:37:43,2025-02-21 07:48:35,BATCH_20260313_003,Transferred
E100267,EMP1267,Nisha,Patel,Female,1981-05-21,2023-10-12,Finance,Area Sales Manager,E100087,East,Assam,Assam,Silchar,HQ-E-142,,+91-9562124703,Active,"16,49,563.00",Plan A,SAP,2024-03-02 15:17:38,2025-05-09 21:24:22,BATCH_20260313_003,Transferred
E100268,EMP1268,Aditya,Iyer,Female,1979-01-09,2018/05/16,Supply Chain,Area Sales Manager,E100063,Central,Rajasthan,Rajasthan,Jodhpur,HQ-C-921,aditya.iyer268@pharmaco.com,+91-7471607210,Active,"18,58,513.00",Plan C,SFA App,2024-10-06 07:42:20,2025-06-24 06:29:38,BATCH_20260313_002,
E100269,EMP1269,Naveen,Sharma,Male,1999-12-07,2019-08-20,HR,Regional Sales Manager,E100251,South,Karnataka,Karnataka,Hubballi,HQ-S-935,naveen.sharma269@pharmaco.com,+91-7516100805,On Leave,"10,69,318.00",Plan C,Legacy ERP,2025-01-31 05:53:49,2026-02-20 22:00:07,BATCH_20260313_002,Promoted
E100270,EMP1270,Siya,Sharma,Female,1991-01-19,14/12/2022,Supply Chain,Zonal Sales Manager,,South,Andhra Pradesh,Andhra Pradesh,Vijayawada,HQ-S-820,siya.sharma270@pharmaco.com,+91-6842186354,On Leave,"16,18,897.00",Plan B,SAP,2024-10-11 18:32:31,2025-03-29 17:12:42,BATCH_20260313_003,Backfill
E100271,EMP1271,Arjun,Kulkarni,Male,2000-07-25,2017-11-29,Sales,Medical Representative,E100268,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-645,arjun.kulkarni271@pharmaco.com,+91-9792893921,Active,"11,75,723.00",Plan C,SAP,2024-11-26 13:54:26,2025-05-21 03:43:33,BATCH_20260313_002,New Joiner
E100272,EMP1272,Siya,Verma,Male,1989-03-09,2020-01-13,Sales,Medical Representative,E100100,East,Assam,Assam,Guwahati,HQ-E-806,siya.verma272@pharmaco.com,+91-7073673810,Active,"9,70,434.00",Plan B,SAP,2025-10-03 20:06:01,2025-09-03 13:51:01,BATCH_20260313_003,Promoted
E100273,EMP1273,Naveen,Gupta,Female,1989-12-18,2024-03-19,HR,Territory Business Executive,E100122,East,Odisha,Odisha,Bhubaneswar,HQ-E-692,naveen.gupta273@pharmaco.com,+91-9937258287,Active,"9,36,994.00",Plan C,SAP,2024-05-10 01:58:51,2025-08-15 01:19:39,BATCH_20260313_003,New Joiner
E100274,EMP1274,Vihaan,Joshi,Male,1979-04-20,2019-07-04,Sales,Territory Business Executive,E100211,North,Delhi,Delhi,Gurugram,HQ-N-538,vihaan.joshi274@pharmaco.com,+91-7458641659,Active,"16,97,205.00",Plan A,SFA App,2025-06-13 10:37:12,2025-02-25 03:00:38,BATCH_20260313_003,
E100275,EMP1275,Krishna,pillai,Female,2002-11-07,2023-02-16,Sales,Medical Representative,E100125,Central,Chhattisgarh,Chhattisgarh,Durg,HQ-C-767,krishna.pillai275@pharmaco.com,+91-9801999138,Active,"5,85,397.00",Plan A,SFA App,2024-11-12 19:21:18,2025-07-08 00:33:37,BATCH_20260313_003,Transferred
E100276,EMP1276,Anjali,Verma,Female,1984-01-11,2017-03-31,Sales,Medical Representative,E100175,North,Punjab,Punjab,Jalandhar,HQ-N-692,anjali.verma276@pharmaco.com,+91-7286907894,Active,"6,20,325.00",Plan A,SFA App,2024-02-13 15:14:58,2025-01-02 20:14:44,BATCH_20260313_001,New Joiner
E100277,EMP1277,Naveen,JAIN,Male,07/04/1983,2019/06/28,Supply Chain,Medical Representative,E100004,Central,Chhattisgarh,Chhattisgarh,Raipur,HQ-C-883,naveen.jain277@pharmaco.com,+91-6855226225,Active,"6,45,211.00",Plan A,Legacy ERP,2024-06-27 10:54:35,2025-05-06 05:12:01,BATCH_20260313_001,Promoted
E100278,EMP1278,Krishna,Yadav,Male,1984-06-06,2018-10-18,Medical Affairs,Territory Business Executive,E100123,North,Delhi,Delhi,Gurugram,HQ-N-738,krishna.yadav278@pharmaco.com,+91-6280794323,Active,"5,54,296.00",Plan A,CRM,2025-06-29 12:44:23,2025-06-12 19:27:40,BATCH_20260313_001,
E100279,EMP1279,Harsh,Mishra,Male,1987-07-25,2015-08-07,Supply Chain,Medical Representative,E100261,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-909,harsh.mishra279@pharmaco.com,+91-8184479656,Active,"16,32,813.00",Plan C,Legacy ERP,2025-05-25 16:29:11,2025-06-14 22:23:33,BATCH_20260313_003,New Joiner
E100280,EMP1280,Swati,Yadav,Male,1976-08-22,2022-04-15,Marketing,Product Executive,E100104,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-685,swati.yadav280@pharmaco.com,+91-7093194763,Active,"5,61,711.00",Plan A,Legacy ERP,2025-03-31 16:22:14,2025-10-26 01:29:32,BATCH_20260313_003,Promoted
E100281,EMP1281,Rohit,Kapoor,Female,1992-02-25,2018-01-23,Sales,Area Sales Manager,E100227,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-613,rohit.kapoor281@pharmaco.com,+91-9375300097,Active,"7,57,608.00",Plan A,SAP,2024-03-14 11:02:34,2025-04-13 10:12:43,BATCH_20260313_002,Promoted
E100282,EMP1282,Nitin,Nair,Female,1999-05-13,2023-04-19,HR,Product Executive,E100005,East,Bihar,Bihar,Patna,HQ-E-515,nitin.nair282@pharmaco.com,+91-6051070258,Active,"13,55,098.00",Plan A,SFA App,2024-08-21 07:46:47,2025-04-18 15:14:33,BATCH_20260313_003,Backfill
E100283,EMP1283,Sai,jain,Male,1993-09-26,2025-07-25,Finance,Medical Representative,E100231,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-611,sai.jain283@pharmaco.com,+91-7459525419,Active,"11,72,798.00",Plan C,SFA App,2025-12-08 17:19:20,2025-10-28 00:36:50,BATCH_20260313_001,Transferred
E100284,EMP1284,NItin,Chawla,Male,1984-02-28,2019-04-11,Marketing,Medical Representative,,South,Telangana,Telangana,Nizamabad,HQ-S-754,nitin.chawla284@pharmaco.com,+91-6448021671,Active,"6,52,529.00",Plan A,SFA App,2024-01-28 05:12:04,2025-07-17 09:13:14,BATCH_20260313_002,Backfill
E100285,EMP1285,Amit,Pillai,Male,1993-06-06,2025-03-15,Sales,Medical Representative,E100057,North,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-N-311,amit.pillai285@pharmaco.com,+91-7856287749,Active,"16,74,171.00",Plan B,CRM,2025-09-10 18:19:37,2025-04-14 16:45:43,BATCH_20260313_002,Promoted
E100286,EMP1286,Nisha,Patel,Male,1998-08-03,2017-10-08,Supply Chain,Regional Sales Manager,E100252,South,Karnataka,Karnataka,Bengaluru,HQ-S-567,nisha.patel286@pharmaco.com,+91-9403103542,Active,"15,65,611.00",Plan A,SFA App,2024-09-12 05:57:39,2026-01-11 13:29:24,BATCH_20260313_003,Transferred
E100287,EMP1287,Aditya,Gupta,Male,1999-02-14,2024-11-23,Finance,Medical Representative,E100035,Central,Madhya Pradesh,Madhya Pradesh,Indore,HQ-C-880,aditya.gupta287@pharmaco.com,+91-6328709442,Active,"13,37,792.00",Plan B,SFA App,2025-04-06 05:16:13,2025-09-17 01:29:01,BATCH_20260313_001,New Joiner
E100288,EMP1288,Karan,singh,Female,02/14/1981,2016-04-14,Sales,Medical Representative,E100238,West,Goa,Goa,Vasco da Gama,HQ-W-274,karan.singh288@pharmaco.com,+91-6761225433,Active,"14,01,250.00",Plan C,SFA App,2024-06-21 02:42:48,2025-01-06 21:17:09,BATCH_20260313_002,Promoted
E100289,EMP1289,Aditya,Joshi,Male,1998-06-15,19/05/2024,Sales,Zonal Sales Manager,,South,Tamil Nadu,Tamil Nadu,Madurai,HQ-S-885,aditya.joshi289@pharmaco.com,+91-9903078968,Active,"4,71,651.00",Plan A,SFA App,2024-01-29 00:21:52,2025-04-09 21:42:04,BATCH_20260313_001,
E100290,EMP1290,Pooja,Pillai,Male,1983-07-03,2021-04-21,Sales,Medical Representative,E100278,South,Tamil Nadu,Tamil Nadu,Chennai,HQ-S-277,,+91-6051459622,Active,"12,42,122.00",Plan A,SAP,2025-11-04 08:41:39,2025-07-08 01:04:56,BATCH_20260313_001,New Joiner
E100291,EMP1291,Reyansh,Joshi,Female,1982-09-10,2021-05-20,Supply Chain,Territory Business Executive,E100049,East,Assam,Assam,Silchar,HQ-E-810,reyansh.joshi291@pharmaco.com,+91-9271546512,Inactive,"9,46,825.00",Plan C,SFA App,2024-03-10 10:01:38,2025-10-27 14:24:32,BATCH_20260313_003,Transferred
E100292,EMP1292,Aarav,Gupta,Male,08/11/1988,2016-05-23,Sales,Product Executive,E100220,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-255,aarav.gupta292@pharmaco.com,+91-7022476958,Inactive,"15,34,254.00",Plan B,Legacy ERP,2024-05-17 08:20:41,2026-02-07 01:33:50,BATCH_20260313_002,Promoted
E100293,EMP1293,Neha,Jain,Female,1986-02-20,2025-03-02,Sales,Area Sales Manager,E100114,North,Punjab,Punjab,Jalandhar,HQ-N-166,neha.jain293@pharmaco.com,+91-6826632812,Active,"5,76,814.00",Plan A,CRM,2024-04-03 05:37:35,2026-03-02 06:15:32,BATCH_20260313_001,New Joiner
E100294,EMP1294,Diya,Gupta,Male,1987-10-20,2018-05-26,Sales,Regional Sales Manager,E100104,West,Goa,Goa,Panaji,HQ-W-486,diya.gupta294@pharmaco.com,+91-8170215005,Active,"11,88,969.00",Plan A,SFA App,2024-01-21 12:27:54,2025-02-12 09:38:34,BATCH_20260313_001,Backfill
E100295,EMP1295,Vikram,Mishra,Male,1996/07/27,2021-10-18,Sales,Medical Representative,E100070,South,Telangana,Telangana,Warangal,HQ-S-483,vikram.mishra295@pharmaco.com,+91-7695007521,On Leave,"10,62,541.00",Plan B,SFA App,2024-11-11 20:37:04,2025-07-29 01:58:07,BATCH_20260313_002,Backfill
E100296,EMP1296,Saanvi,Agarwal,Male,1991-07-08,2022-09-21,Sales,Area Sales Manager,E100198,South,Tamil Nadu,Tamil Nadu,Coimbatore,HQ-S-470,saanvi.agarwal296@pharmaco.com,+91-8995616952,Active,"5,90,135.00",Plan B,SFA App,2025-11-28 04:16:15,2025-11-05 18:42:53,BATCH_20260313_001,
E100297,EMP1297,Sneha,Yadav,Female,1998-04-05,2015-11-26,Medical Affairs,Territory Business Executive,E100217,North,Delhi,Delhi,Gurugram,HQ-N-491,sneha.yadav297@pharmaco.com,+91-9231800764,Active,"18,05,997.00",Plan A,SAP,2025-10-13 18:49:51,2025-06-26 04:17:47,BATCH_20260313_001,New Joiner
E100298,EMP1298,Divya,Sharma,Female,1998-07-19,08/09/2019,Sales,Product Executive,E100148,East,West Bengal,West Bengal,Kolkata,HQ-E-286,divya.sharma298@pharmaco.com,+91-8435642146,Active,"6,69,311.00",Plan A,SAP,2024-07-06 06:16:57,2025-07-29 14:40:58,BATCH_20260313_003,
E100299,EMP1299,Sai,Yadav,Male,2001-04-09,2015-05-02,Sales,Medical Representative,E100249,South,Karnataka,Karnataka,Mysuru,HQ-S-781,sai.yadav299@pharmaco.com,+91-6415932585,Active,"2,95,229.00",Plan B,Legacy ERP,2025-05-12 15:48:21,2025-11-06 13:21:23,BATCH_20260313_003,Promoted
E100300,EMP1300,Karan,Yadav,Male,1989-10-24,2024-10-16,Marketing,Territory Business Executive,E100002,East,Odisha,Odisha,Cuttack,HQ-E-386,karan.yadav300@pharmaco.com,+91-7067461030,Active,"15,76,777.00",Plan C,SFA App,2025-06-11 13:42:12,2025-01-02 20:52:20,BATCH_20260313_001,Promoted
E100301,EMP1301,Nisha,Gupta,Male,1978-08-26,2021-11-14,Marketing,Medical Representative,E100244,North,Haryana,Haryana,Panipat,HQ-N-299,nisha.gupta301@pharmaco.com,+91-9763396388,Active,"17,82,956.00",Plan C,SAP,2024-05-10 15:50:05,2025-06-04 21:35:55,BATCH_20260313_002,Transferred
E100302,EMP1302,Harsh,Gupta,Female,1979-01-05,2025-08-03,Sales,Medical Representative,E100015,West,Maharashtra,Maharashtra,Nashik,HQ-W-363,harsh.gupta302@pharmaco.com,+91-8880210528,Active,"5,64,701.00",Plan C,SFA App,2024-04-02 22:21:55,2025-04-25 18:49:59,BATCH_20260313_003,
E100303,EMP1303,Sneha,Joshi,Male,1985-01-10,08/13/2017,HR,Medical Representative,E100149,East,Jharkhand,Jharkhand,Dhanbad,HQ-E-230,sneha.joshi303@pharmaco.com,+91-8477838974,Active,"9,31,792.00",Plan A,CRM,2025-02-01 13:20:49,2025-07-06 21:59:50,BATCH_20260313_001,Backfill
E100304,EMP1304,Reyansh,Yadav,Female,06/28/1981,18 Jul 2018,Sales,Territory Business Executive,E100152,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-969,reyansh.yadav304@pharmaco.com,+91-8572171352,Active,"13,33,563.00",Plan C,SAP,2024-10-07 22:36:30,2025-11-20 06:31:18,BATCH_20260313_003,New Joiner
E100305,EMP1305,Myra,Gupta,Male,1983-01-12,2024-09-14,Medical Affairs,Medical Representative,E100201,North,Haryana,Haryana,Gurugram,HQ-N-445,myra.gupta305@pharmaco.com,+91-7495967867,Active,"11,00,118.00",Plan A,Legacy ERP,2024-10-16 22:59:12,2025-12-25 17:25:06,BATCH_20260313_001,Promoted
E100306,EMP1306,Meera,Bose,Male,1996-08-22,15 Dec 2019,Medical Affairs,Area Sales Manager,E100075,Central,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-C-976,meera.bose306@pharmaco.com,+91-9686932034,Active,"11,75,716.00",Plan C,CRM,2024-02-27 03:22:30,2025-04-02 01:07:32,BATCH_20260313_003,Promoted
E100307,EMP1307,Karan,Gupta,Male,1988-07-30,2020-06-24,Sales,Medical Representative,E100089,Central,Bihar,Bihar,Patna,HQ-C-765,karan.gupta307@pharmaco.com,+91-7911768467,Active,"5,31,659.00",Plan A,SAP,2024-05-04 15:41:42,2025-09-18 07:01:37,BATCH_20260313_003,Backfill
E100308,EMP1308,Reyansh,kulkarni,Female,1994-06-15,2022/03/25,Sales,Area Sales Manager,E100065,West,Goa,Goa,Vasco da Gama,HQ-W-937,reyansh.kulkarni308@pharmaco.com,+91-8098363243,Active,"15,06,249.00",Plan C,SAP,2024-07-31 21:57:07,2025-04-03 19:44:11,BATCH_20260313_001,Backfill
E100309,EMP1309,Aditya,Nair,Female,2000-03-25,2015-12-26,Marketing,Regional Sales Manager,E100018,West,Goa,Goa,Panaji,HQ-W-533,aditya.nair309@pharmaco.com,+91-7066599674,Active,"13,69,351.00",Plan B,SFA App,2024-05-23 18:31:44,2025-06-10 16:58:22,BATCH_20260313_003,Backfill
E100310,EMP1310,Reyansh,Verma,Female,1984-08-27,2018-05-12,Sales,Medical Representative,,Central,Chhattisgarh,Chhattisgarh,Durg,HQ-C-532,reyansh.verma310@pharmaco.com,+91-7639742550,Active,"6,22,505.00",Plan B,SFA App,2024-03-26 08:43:27,2025-12-22 04:34:13,BATCH_20260313_001,Promoted
E100311,EMP1311,Siddharth,Chawla,Male,1994-06-14,2018-07-19,Sales,Territory Business Executive,E100310,South,Telangana,Telangana,Nizamabad,HQ-S-437,siddharth.chawla311@pharmaco.com,+91-7432446102,Active,"5,86,875.00",Plan A,Legacy ERP,2024-01-11 03:24:14,2025-07-13 03:50:59,BATCH_20260313_001,Transferred
E100312,EMP1312,Reyansh,Pillai,Female,1999-09-28,2018-03-01,Sales,Area Sales Manager,E100051,Central,Uttar Pradesh,Uttar Pradesh,Noida,HQ-C-794,reyansh.pillai312@pharmaco.com,+91-8553860456,Inactive,"11,24,420.00",Plan B,CRM,2024-09-22 00:43:32,2026-01-01 04:42:08,BATCH_20260313_001,New Joiner
E100313,EMP1313,Amit,Gupta,Female,1983-03-19,2020-02-19,Medical Affairs,Medical Representative,E100182,Central,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-C-835,amit.gupta313@pharmaco.com,+91-7310770039,Active,"4,62,331.00",Plan B,SFA App,2024-11-16 02:40:05,2025-02-09 23:15:05,BATCH_20260313_001,Backfill
E100314,EMP1314,Kiara,Joshi,Male,1994-01-07,2015-02-13,HR,Territory Business Executive,E100070,North,Delhi,Delhi,Gurugram,HQ-N-951,kiara.joshi314@pharmaco.com,+91-9017608443,Active,"10,03,644.00",Plan A,SAP,2025-09-13 14:10:43,2026-01-27 16:57:14,BATCH_20260313_001,
E100315,EMP1315,Priya,Verma,Male,1980-01-30,2019-03-09,Sales,Medical Representative,E100128,East,Odisha,Odisha,Rourkela,HQ-E-371,priya.verma315@pharmaco.com,+91-8443157550,Active,"9,19,253.00",Plan C,SAP,2025-04-19 19:54:31,2025-01-30 11:00:39,BATCH_20260313_002,Promoted
E100316,EMP1316,Aarav,Agarwal,Male,1975-05-26,2018-12-23,Finance,Medical Representative,E100252,East,Bihar,Bihar,Patna,HQ-E-107,aarav.agarwal316@pharmaco.com,+91-6971071645,Active,"10,64,983.00",Plan B,Legacy ERP,2025-03-14 05:34:51,2025-05-18 03:28:42,BATCH_20260313_002,Transferred
E100317,EMP1317,Rohit,Sharma,Female,1979-12-19,23-03-2017,Sales,Territory Business Executive,E100021,South,Telangana,Telangana,Nizamabad,HQ-S-590,rohit.sharma317@pharmaco.com,+91-6510209087,Active,"14,33,692.00",Plan B,CRM,2024-11-28 12:32:46,2026-01-15 12:08:07,BATCH_20260313_001,
E100318,EMP1318,Siddharth,Sharma,Female,1990-05-07,10/08/2022,Supply Chain,Medical Representative,E100306,South,Tamil Nadu,Tamil Nadu,Coimbatore,HQ-S-353,siddharth.sharma318@pharmaco.com,+91-6802558618,Active,"18,87,944.00",Plan A,Legacy ERP,2025-12-18 07:42:52,2025-08-08 06:30:45,BATCH_20260313_001,Backfill
E100319,EMP1319,Swati,Nair,Male,1987-04-14,2015-06-07,Sales,Medical Representative,,Central,Chhattisgarh,Chhattisgarh,Raipur,HQ-C-637,swati.nair319@pharmaco.com,+91-6993974205,Active,"11,73,545.00",Plan B,SAP,2025-06-06 13:41:03,2025-06-05 03:17:23,BATCH_20260313_002,Promoted
E100320,EMP1320,Vihaan,Iyer,Female,1989-06-05,2023-05-09,Sales,Medical Representative,E100242,West,Gujarat,Gujarat,Surat,HQ-W-472,vihaan.iyer320@pharmaco.com,+91-8873107809,Active,"14,37,141.00",Plan A,Legacy ERP,2025-01-04 23:51:23,2026-01-16 18:33:38,BATCH_20260313_002,Transferred
E100321,EMP1321,Sneha,Patel,Male,2001-12-30,2023-04-30,Finance,Medical Representative,E100301,East,Odisha,Odisha,Rourkela,HQ-E-201,sneha.patel321@pharmaco.com,+91-7472735564,Active,"12,74,466.00",Plan A,CRM,2024-02-14 04:12:26,2025-10-09 22:16:57,BATCH_20260313_003,Promoted
